시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
관악실버케어,G6409,(노인) 노인요양시설,노인의료복지시설,자치구,김상희,1162000000,관악구,서울특별시 관악구 대학18길 34-7 (신림동),17,,28753114,8820
명지요양원,G6420,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김정희,1162000000,관악구,"서울특별시 관악구 난곡로 316, 6층 (신림동, 진성타워)",9,,28623090,8761
보라매요양원,G6439,(노인) 노인요양시설,노인의료복지시설,자치구,윤기훈,1153000000,구로구,"서울특별시 구로구 목동남로 32 (고척동, 보광빌딩 (B1, 3,4,6,7층))",49,,02-2060-1000,8218
A 평화요양원,G6587,(노인) 노인요양시설,노인의료복지시설,자치구,노귀남,1126000000,중랑구,서울특별시 중랑구 중랑천로52 (면목동),23,,24337448,2127
사랑요양원,G6668,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,강혜란,1126000000,중랑구,서울특별시 중랑구 용마산로 494 (망우동),9,,222093311,2182
메디치피아요양센터,G6698,(노인) 노인요양시설,노인의료복지시설,자치구,이남희,1153000000,구로구,서울특별시 구로구 중앙로 10-15 (고척동),168,,02-2067-1888,8223
다원실버요양원,G6700,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,나윤호,1153000000,구로구,"서울특별시 구로구 오리로 1289, 2층 (궁동)",9,,226898789,8257
중랑삼성 요양원,G6874,(노인) 노인요양시설,노인의료복지시설,자치구,이해경,1126000000,중랑구,서울특별시 중랑구 동일로91가길 27 (면목동),25,,24939898,2232
나눔요양원,G6877,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이상철,1162000000,관악구,"서울특별시 관악구 남부순환로 1468, 4층 (신림동)",9,,28626757,8771
강북중앙요양원,G7025,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,안순자,1130500000,강북구,"서울특별시 강북구 도봉로 243, 3층 (미아동)",9,,29971388,1118
성창요양원,G7039,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김용자,1123000000,동대문구,"서울특별시 동대문구 한천로37길23, 4층 (답십리동)",9,8,233946318,2535
보은노인요양공동생활가정,G7238,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김태인,1123000000,동대문구,"서울특별시 동대문구 한천로 213, 4층 (전농동)",9,7,233904084,2509
서울케어링하우스,G7414,(노인) 노인요양시설,노인의료복지시설,자치구,정재영,1174000000,강동구,서울특별시 강동구 올림픽로 831 (암사동),29,7,264289088,5239
하루정요양센터,G7479,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이승희,1132000000,도봉구,"서울특별시 도봉구 해등로17길 42, 4층 (쌍문동)",7,,29027712,1432
우리집요양원,G7638,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,윤현승,1123000000,동대문구,"서울특별시 동대문구 제기로 72, 2층 (제기동)",9,9,29653972,2480
삼연요양원,G7720,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김현자,1126000000,중랑구,"서울특별시 중랑구 봉우재로 79, 5층 (상봉동)",9,,24357875,2139
존엄케어노인전문요양원,G8029,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김길수,1126000000,중랑구,"서울특별시 중랑구 용마산로51길 1, 2층 (면목동)",9,,02-491-0174,2249
사랑가득요양원1호,G8040,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박찬형,1138000000,은평구,"서울특별시 은평구 수색로14길 5-3, 5층 (수색동)",9,,23051868,3502
사랑가득요양원2호,G8041,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,안명자,1138000000,은평구,"서울특별시 은평구 수색로14길 5-3, 6층 (수색동)",9,,23051868,3502
참햇살요양원,G8069,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,최명숙,1130500000,강북구,"서울특별시 강북구 도봉로403, 2층 (수유동)",9,,29003879,1055
햇살요양원,G8082,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,전은주,1130500000,강북구,"서울특별시 강북구 도봉로 403, 3층 (수유동)",9,,29003878,1055
늘푸른요양원,G8126,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,안은주,1129000000,성북구,서울특별시 성북구 장월로1길60 (상월곡동),,,29152556,2748
섬기는 실버하우스 요양원,G8170,(노인) 노인요양시설,노인의료복지시설,자치구,이명애,1154500000,금천구,"서울특별시 금천구 시흥대로 214, 11층 (시흥동)",23,,28910110,8628
성북힐요양원,G8273,(노인) 노인요양시설,노인의료복지시설,자치구,윤민정,1129000000,성북구,서울특별시 성북구 성북로31가길 21 (성북동),,,236755878,2878
서울조은요양원,G8421,(노인) 노인요양시설,노인의료복지시설,자치구,김영숙,1154500000,금천구,"서울특별시 금천구 시흥대로152길 11-43, 2층 (독산동)",48,,28300101,8536
백영실버스테이,G9172,(노인) 노인요양시설,노인의료복지시설,자치구,김재영,1150000000,강서구,"서울특별시 강서구 금낭화로135, 7층 701호 (방화동, 금강프라자)",45,,226636090,7510
서울실버케어노인요양원,J0497,(노인) 노인요양시설,노인의료복지시설,자치구,김정분,1135000000,노원구,"서울특별시 노원구 한글비석로44길 312층,3층 (상계동)",45,45,29314450,1666
동우너싱홈,J1296,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이해성,1126000000,중랑구,서울특별시 중랑구 망우로 422 ,9,9,24355428,2164
베스트그린요양원1호점,J2235,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김영일,1126000000,중랑구,서울특별시 중랑구 동일로 789그린프라자 6층,9,9,24381601,2102
은평효실버요양원,J2247,(노인) 노인요양시설,노인의료복지시설,자치구,박찬식,1138000000,은평구,서울특별시 은평구 연서로 17(역촌동),22,21,23831001,3421
두레노인요양원,J2254,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이병기,1126000000,중랑구,서울특별시 중랑구 신내로 45해성빌딩 701호,9,9,222077500,2085
송파그린요양원,J3203,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김광섭,1171000000,송파구,서울특별시 송파구 성내천로 208신안빌딩 3층,9,9,24084070,5753
장생시니어타운,J4003,(노인) 노인요양시설,노인의료복지시설,자치구,손숙영,1165000000,서초구,서울특별시 서초구 강남대로89길 10 (반포동 707-9),45,45,25499331,6535
행복드림요양원,J5102,(노인) 노인요양시설,노인의료복지시설,자치구,김성자,1132000000,도봉구,서울특별시 도봉구 도봉로154길 23신성빌딩 3층,25,25,29008329,1328
은빛노인요양공동생활가정2,J5152,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,강정순,1171000000,송파구,서울특별시 송파구 거마로 99,9,9,24021005,138817
워커힐실버타운,J6228,(노인) 노인요양시설,노인의료복지시설,자치구,김현정,1121500000,광진구,서울특별시 광진구 워커힐로 93 (구의동),122,122,02-446-8911,4958
노원사랑요양원4,J6599,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김은화,1135000000,노원구,서울특별시 노원구 동일로174길 44202호,9,9,29772497,1849
효담요양원,J6871,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,장현아,1147000000,양천구,서울특별시 양천구 오목로 624층 (신월동),7,7,226951903,8028
포도나무실버타운4호점,J6872,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,현나영,1171000000,송파구,서울특별시 송파구 가락로 25층,7,7,24201286,5693
포도나무실버타운3호점,J6874,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,남명숙,1171000000,송파구,서울특별시 송파구 가락로 25층,9,9,02-413-1147,5693
명성노인복지센터,J7298,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,노희선,1129000000,성북구,서울특별시 성북구 보국문로4길 8,9,10,02-915-2335,2718
광진원광실버센터,J7702,(노인) 노인요양시설,노인의료복지시설,자치구,박서미,1121500000,광진구,서울특별시 광진구 아차산로63길 35 (구의동),15,15,7070119132,5036
늘푸른요양원,J7851,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박순자,1126000000,중랑구,서울특별시 중랑구 용마산로 488유진빌딩 4층,9,9,29720410,2182
예덕효요양원,J7864,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,정광호,1147000000,양천구,"서울특별시 양천구 중앙로232, 3층 (신정동)",9,9,226479620,8091
정다운요양원,J7968,(노인) 노인요양시설,노인의료복지시설,자치구,한미경,1147000000,양천구,서울특별시 양천구 오목로 208 (신정동),36,29,02-2603-6566,8021
두레노인요양원B,J8201,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김현정,1126000000,중랑구,서울특별시 중랑구 신내로 45해성빌딩 6층,9,9,28690675,2085
벧엘의집 요양원2,J8417,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박종성,1162000000,관악구,"서울특별시 관악구 미성동96, 2층 (신림동, 미성빌딩)",9,9,28564382,151906
서울숲재활요양원,J8430,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,신미희,1120000000,성동구,서울특별시 성동구 뚝섬로 401-23층 (성수동2가),9,9,02-2293-7227,4784
번동노인요양원,J8607,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김명화,1130500000,강북구,"서울특별시 강북구 한천로105길24, 202동 2층 (번동)",9,9,29876827,1229
성신노인요양원,J8676,(노인) 노인요양시설,노인의료복지시설,자치구,권장혁,1129000000,성북구,서울특별시 성북구 동소문로13나길 110 (동소문동7가),49,23,29298538,2830
늘편한요양센터,J8710,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,최동혁,1174000000,강동구,"서울특별시 강동구 구천면로318, 4층 (천호동)",9,9,02)475-3035,5309
구립중구노인요양센터,J8714,(노인) 노인요양시설,노인의료복지시설,자치구,전미애,1114000000,중구,서울특별시 중구 필동로 96 (장충동2가),60,60,222773456,4622
송파그린요양원2,J8840,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김희주,1171000000,송파구,서울특별시 송파구 성내천로 208신안빌딩 2층,9,9,24084070,5753
연희시니어스,J8879,(노인) 노인요양시설,노인의료복지시설,자치구,김현주,1141000000,서대문구,서울특별시 서대문구 연희로31길 8-7 (연희동),49,49,23220072,3696
행복요양원3,J8900,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김다원,1153000000,구로구,서울특별시 구로구 경인로23길 86층 (오류동)(오류동),8,8,236665511,8268
행복요양원2,J8901,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,임문선,1153000000,구로구,서울특별시 구로구 경인로23길 86층 (오류동)(오류동),9,9,236665511,8268
써니요양원,J8913,(노인) 노인요양시설,노인의료복지시설,자치구,김정훈,1138000000,은평구,서울특별시 은평구 증산로15길 26 (신사동),38,35,23052385,3448
동그라미요양센터1호점,J9361,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박동균,1132000000,도봉구,"서울특별시 도봉구 쌍문동103, 4층 (쌍문동, 춘광빌딩)",9,,29897582,132030
황금나무너싱홈,J9465,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김소연,1174000000,강동구,"서울특별시 강동구 고덕로27길33-27, 101호 (암사동)",9,9,24289987,134600
명지요양센터,J9480,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이병란,1162000000,관악구,"서울특별시 관악구 난곡로316, 6층 (신림동, 진성타워(신사동))",9,9,28780890,8761
동부실버케어요양원,J9485,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김누리,1121500000,광진구,서울특별시 광진구 자양번영로 343층 (자양동),9,9,24446188,5098
대한연세요양원,J9547,(노인) 노인요양시설,노인의료복지시설,자치구,정화철,1174000000,강동구,서울특별시 강동구 고덕로 421 (강일동),132,129,24261000,5217
우리요양원,J9944,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박도연,1154500000,금천구,"서울특별시 금천구 시흥대로 426-0426, 영진빌딩 7층(독산동)",9,9,02-859-6690,8545
너싱홈돌봄과간호2,M0008,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,정숙이,1135000000,노원구,서울특별시 노원구 동일로 1550고려프라자 601호,9,9,29313657,1674
너싱홈돌봄과간호1,M0009,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,채미애,1135000000,노원구,서울특별시 노원구 동일로 1550고려프라자 604호,9,9,29313657,1674
참존요양원,M0089,(노인) 노인요양시설,노인의료복지시설,자치구,김미경,1132000000,도봉구,서울특별시 도봉구 도봉로136가길4창동리더스빌딩6층,48,,29968004,1401
흰돌장기요양센터3호점,M0345,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김희순,1174000000,강동구,"서울특별시 강동구 구천면로323, 5층 (암사동, 개나리프라자)",9,9,24816562,5265
흰돌장기요양센터2호점,M0346,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,강미숙,1174000000,강동구,"서울특별시 강동구 구천면로323, 6층 (암사동, 개나리프라자)",9,9,24816562,5265
강북실버종합복지센터,M0394,(노인) 노인요양시설,노인의료복지시설,자치구,전명우,1130500000,강북구,서울특별시 강북구 오패산로 290 (미아동),112,112,02-984-0300,1141
노원요양복지원,M0414,(노인) 노인요양시설,노인의료복지시설,자치구,동인봉,1135000000,노원구,서울특별시 노원구 노원로 464 (상계동),45,43,29380001,1684
동그라미요양센터2호점,M0416,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,조양희,1132000000,도봉구,"서울특별시 도봉구 쌍문동103, 3층 (쌍문동, 춘광빌딩)",9,9,29897582,1448
은빛노인요양공동생활가정3,M0428,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,강정숙,1171000000,송파구,"서울특별시 송파구 거마로 991, 6층",9,9,24021005,5732
수실버노인요양센터,M0432,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,유지원,1171000000,송파구,"서울특별시 송파구 성내천로212, 4층 (마천동)",9,9,02-448-8400,5752
케어콜실버센터,M0455,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,정명주,1150000000,강서구,서울특별시 강서구 강서로5나길 745층,9,9,226928888,7776
희망요양원,M0479,(노인) 노인요양시설,노인의료복지시설,자치구,장효선,1132000000,도봉구,서울특별시 도봉구 덕릉로59길 20 (창동),28,28,29022626,1469
에덴요양원,M0492,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박영란,1162000000,관악구,"서울특별시 관악구 조원로16길33, 4층 401호 (신림동, 중앙빌딩)",9,9,28664801,8767
서울여자간호대학교 휴먼캐슬,M0498,(노인) 노인요양시설,노인의료복지시설,자치구,유무형,1111000000,종로구,서울특별시 종로구 평창길 318 (평창동),38,38,070-4919-7057,3004
요안나요양원,M0574,(노인) 노인요양시설,노인의료복지시설,자치구,오명자,1150000000,강서구,서울특별시 강서구 화곡로 254,87,87,226946699,7678
민영요양센터2,M0600,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,조은숙,1130500000,강북구,"서울특별시 강북구 삼양로184, 5층 (미아동, 유유빌딩))",9,9,29877600,1174
면목요양원,M0605,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김원길,1126000000,중랑구,"서울특별시 중랑구 면목동61, 3층 (면목동)",9,9,222938198,2208
설화요양원,M0634,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김진숙,1144000000,마포구,서울특별시 마포구 만리재로 115송희빌딩 6층 (공덕동),9,9,02-703-5540,4208
예원요양원2호점,M0640,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,백미영,1126000000,중랑구,서울특별시 중랑구 용마산로 554동화빌딩 2층,9,9,24331221,2059
다복공동생활가정,M0651,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,조용일,1150000000,강서구,"서울특별시 강서구 화곡로 225-0225, 4층 (화곡동)",8,8,02-2605-5976,7695
늘편한요양원,M0719,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,정해월,1174000000,강동구,"서울특별시 강동구 천호1동318, 3층 (천호동, 성산빌딩)",9,8,24743033,5243
효원노인복지센터D,M1012,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이지현,1126000000,중랑구,"서울특별시 중랑구 상봉1동12 (상봉동, 세광빌딩4층)",9,9,24380606,2044
효원노인복지센터C,M1013,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김연하,1126000000,중랑구,"서울특별시 중랑구 상봉1동12 (상봉동, 세광빌딩4층)",9,9,24380606,2044
효원노인복지센터B,M1014,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,심향유,1126000000,중랑구,"서울특별시 중랑구 상봉1동12 (상봉동, 세광빌딩3층)",9,9,24380606,2044
강남한보리전문요양원,M1052,(노인) 노인요양시설,노인의료복지시설,자치구,박금주,1162000000,관악구,서울특별시 관악구 남부순환로 1529-1 (신림동),53,51,28615050,8762
마추미실버케어응암점,M1144,(노인) 노인요양시설,노인의료복지시설,자치구,김미섭,1138000000,은평구,"서울특별시 은평구 응암로13길11-7 (응암동, 메트로타워 3층,4층,5층,10층.11층)",115,54,23022282,3485
길요양원,M1147,(노인) 노인요양시설,노인의료복지시설,자치구,최상규,1135000000,노원구,서울특별시 노원구 한글비석로15길 48현대종합상가 4층 (중계동),80,73,29396993,1701
가족사랑1,M1161,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이경희,1156000000,영등포구,"서울특별시 영등포구 도신로204, 4층 (신길동)",9,9,02-846-0722,7348
가족사랑2,M1162,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,최옥자,1156000000,영등포구,"서울특별시 영등포구 도신로204, 3층 (신길동)",8,8,02-844-0722,7348
봄날강서요양원,M1182,(노인) 노인요양시설,노인의료복지시설,자치구,원대섭,1150000000,강서구,서울특별시 강서구 양천로11길 15-11(방화동),37,33,02-2661-6600,7516
맑은공동생활가정,M1276,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,신일규,1150000000,강서구,"서울특별시 강서구 화곡로225, 6층 (화곡동)",8,8,236642012,7695
수노인요양공동생활가정1호점,M1306,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,변재옥,1132000000,도봉구,"서울특별시 도봉구 방학1동  도봉구청80, 5층 (방학동)",9,9,234946786,1331
은혜요양원,M1461,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,임민경,1174000000,강동구,서울특별시 강동구 양재대로124길41 (길동)   2층,9,9,02-481-3038,5302
다복요양원,P0016,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,조용일,1150000000,강서구,"서울특별시 강서구 화곡로 225, 4층 (화곡동, 두산빌딩)",9,,226055976,7695
가락사랑요양원,P1822,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,손필순,1171000000,송파구,"서울특별시 송파구 오금로36길 57, 3층 (가락동)",9,,24030311,5714
가족사랑요양원,P1826,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,안유미,1171000000,송파구,"서울특별시 송파구 오금로36길 57, 2층 (가락동)",9,,24030311,5714
한솔요양원,P2321,(노인) 노인요양시설,노인의료복지시설,자치구,오지모,1150000000,강서구,"서울특별시 강서구 수명로 82, 9층 (내발산동, 발산로얄타워)",20,,269520405,7635
밝은햇살요양원,P2503,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이승옥,1150000000,강서구,"서울특별시 강서구 강서로29길 38, 1층 (화곡동)",9,,226080410,7716
맑은요양원,P3578,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,신일규,1150000000,강서구,"서울특별시 강서구 화곡로225, 6층 (화곡동, 두산빌딩)",8,,236642012,7695
강서실버요양원,P3867,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김미선,1150000000,강서구,"서울특별시 강서구 강서로45길 174, 4층 (내발산동, SM프라자)",9,9,226678890,7638
나오미요양원,P3911,(노인) 노인요양시설,노인의료복지시설,자치구,이제숙,1150000000,강서구,"서울특별시 강서구 금낭화로 135, 8층 (방화동, 금강프라자)",40,,220885712,7510
성북구립 상월곡실버복지센터,A0495,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김경회,1129000000,성북구,서울특별시 성북구 화랑로18길 6 (상월곡동),,200,02-963-1082,2793
서초구립양재노인종합복지관,A0724,(노인) 노인복지관,노인여가복지시설,자치구,전경아 ,1165000000,서초구,서울특별시 서초구 강남대로30길 73-7양재노인종합복지관 (양재동),,1220,02-578-1515,6741
강서구립봉제산노인복지센터,A0922,(노인) 노인복지관(소규모),노인여가복지시설,자치구,서순애,1150000000,강서구,서울특별시 강서구 초록마을로15길 12,,250,02-2605-1553,7676
시립중랑노인종합복지관,A1022,(노인) 노인복지관,노인여가복지시설,자치구,조희정,1126000000,중랑구,서울특별시 중랑구 겸재로9길 45(면목동),18000,18000,02-493-9966,2134
강남구립강남노인종합복지관,A1165,(노인) 노인복지관,노인여가복지시설,자치구,고영한,1168000000,강남구,서울특별시 강남구 삼성로 628강남노인종합복지관 (삼성동),,1150,02-549-7070,6085
강북노인종합복지관,A1174,(노인) 노인복지관,노인여가복지시설,자치구,김시재,1130500000,강북구,서울특별시 강북구 삼양로92길 40-0강북노인종합복지관,80,80,02-999-9179,1082
북가좌2동노인복지센터,A1599,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이은희,1141000000,서대문구,서울특별시 서대문구 증가로20길 43북가좌2동노인복지센터,110,110,02-376-5040,3668
양천어르신종합복지관,A1732,(노인) 노인복지관,노인여가복지시설,자치구,한승호,1147000000,양천구,서울특별시 양천구 목동로3길 106서울특별시 양천구 목동로3길106 (신정동),,,02-2649-8815,8098
연희노인여가복지시설,A1756,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김태경,1141000000,서대문구,서울특별시 서대문구 홍제천로2길 111연희노인여가복지시설,190,160,02-3143-7778,3700
시립은평노인종합복지관,A2077,(노인) 노인복지관,노인여가복지시설,자치구,김승자,1138000000,은평구,서울특별시 은평구 연서로 415,0,1600,02-385-1351,3310
도봉동어르신복지관,A2149,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박미혜,1132000000,도봉구,서울특별시 도봉구 도봉로 169가길 52,0,4630,02-3491-3356,1305
구립역촌노인복지관,A2224,(노인) 노인복지관(소규모),노인여가복지시설,자치구,차화석,1138000000,은평구,서울특별시 은평구 연서로3나길 11-30역촌노인복지관,0,500,02-385-9500,3419
구립갈현노인복지관,A2247,(노인) 노인복지관(소규모),노인여가복지시설,자치구,손진호,1138000000,은평구,서울특별시 은평구 통일로89길 12-6갈현노인복지관,0,480,02-357-2640,3328
약수노인복지관,A2255,(노인) 노인복지관,노인여가복지시설,자치구,민진암,1114000000,중구,서울특별시 중구 다산로6길 11신당동,0,1200,02-2234-3515,4597
송파노인종합복지관,A2315,(노인) 노인복지관,노인여가복지시설,자치구,이경수,1171000000,송파구,서울특별시 송파구 백제고분로32길 41,0,1220,02-2203-9400,5598
동작노인종합복지관,A2509,(노인) 노인복지관,노인여가복지시설,자치구,김익환,1159000000,동작구,서울특별시 동작구 상도로11길 7(대방동),0,1034,02-823-0064,6953
성북구립 장위실버복지센터,A2723,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김승현,1129000000,성북구,서울특별시 성북구 한천로 7083층 (장위동),,250,02-913-3369,2760
구립중화경로복지관,A2732,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김형기,1126000000,중랑구,서울특별시 중랑구 동일로138길 28 (중화동),1986,1986,02-436-1390,2050
시립성북노인종합복지관,A2733,(노인) 노인복지관,노인여가복지시설,자치구,송향숙,1129000000,성북구,서울특별시 성북구 종암로15길 10(종암동),,1500,02-929-7950,2810
시립노원노인종합복지관,A2739,(노인) 노인복지관,노인여가복지시설,자치구,박지은,1135000000,노원구,서울특별시 노원구 노원로16길 15호(하계동),1005,1005,02-948-8540,1748
시립용산노인종합복지관,A2758,(노인) 노인복지관,노인여가복지시설,자치구,이성희,1117000000,용산구,서울특별시 용산구 독서당로11길16 (한남동),,,02-794-6100,4410
서울시립강서노인종합복지관,A2771,(노인) 노인복지관,노인여가복지시설,자치구,임무영,1150000000,강서구,서울특별시 강서구 화곡로61길 85서울특별시 강서구 화곡로61길  85,1000,1000,02-3664-0322,7590
관악노인종합복지관,A2776,(노인) 노인복지관,노인여가복지시설,자치구,이석영,1162000000,관악구,서울특별시 관악구 보라매로 35(봉천동),1000,1000,02-888-6144,8708
서울노인복지센터,A2947,(노인) 노인복지관,노인여가복지시설,자치구,김경미,1111000000,종로구,서울특별시 종로구 삼일대로 467(경운동),0,3200,02-739-9501,3147
서대문노인종합복지관,A2955,(노인) 노인복지관,노인여가복지시설,자치구,탁우상,1141000000,서대문구,서울특별시 서대문구 독립문로8길 57(천연동),1000,1300,02-363-9988,3745
창동어르신복지관,A2991,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박미연,1132000000,도봉구,서울특별시 도봉구 덕릉로60차길 6-0,0,2880,02-906-2968,1480
구립신내노인종합복지관,A3015,(노인) 노인복지관,노인여가복지시설,자치구,김종범,1126000000,중랑구,서울특별시 중랑구 신내로15길 175(신내동),10140,10140,02-3421-4800,2041
쌍문동어르신복지관,A3085,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박미정,1132000000,도봉구,서울특별시 도봉구 우이천로 363,0,3240,02-900-4641,1370
서울시립동대문노인종합복지관,A3206,(노인) 노인복지관,노인여가복지시설,자치구,민경원,1123000000,동대문구,서울특별시 동대문구 제기로33길 25-0(청량리동),0,400,02-963-0565,2462
방학동어르신복지관,A3812,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박현우,1132000000,도봉구,서울특별시 도봉구 시루봉로 15라길 59-9 (방학동),0,4020,02-3491-4651,1314
종로노인종합복지관,A3971,(노인) 노인복지관,노인여가복지시설,자치구,정영순,1111000000,종로구,서울특별시 종로구 율곡로19길 17-8(이화동),2000,2000,02-742-9500,3100
성동노인종합복지관,A4002,(노인) 노인복지관,노인여가복지시설,자치구,김광수,1120000000,성동구,서울특별시 성동구 마조로 77 (마장동),0,0,02-2298-5117,4759
구립영등포노인종합복지관,A4035,(노인) 노인복지관,노인여가복지시설,자치구,박영숙,1156000000,영등포구,서울특별시 영등포구 도림로 482,13000,18448,02-2068-5326,7296
청파노인복지관,A4195,(노인) 노인복지관(소규모),노인여가복지시설,자치구,임은정,1117000000,용산구,서울특별시 용산구 청파로83길 26서계동 (서계동),,,02-703-6011,4303
역삼노인복지센터,A4790,(노인) 노인복지관(소규모),노인여가복지시설,자치구,오지영,1168000000,강남구,서울특별시 강남구 도곡로27길 27,,200,02-501-5674,6228
서초구립중앙노인종합복지관,A4947,(노인) 노인복지관,노인여가복지시설,자치구,이성희,1165000000,서초구,서울특별시 서초구 서초대로54길 45,,,02-3474-6080,6633
강동구립해공노인복지관,A5818,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이상엽,1174000000,강동구,서울특별시 강동구 천중로17길 42-16강동구립해공노인복지관 (천호동),1695,580,02-478-0601,5321
구립신사노인복지관,A5842,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이선자,1138000000,은평구,서울특별시 은평구 증산로15길 47신사노인복지관,0,400,02-302-0303,3447
도봉노인종합복지관,A5899,(노인) 노인복지관,노인여가복지시설,자치구,이은주,1132000000,도봉구,서울특별시 도봉구 도당로2길 12-13,0,20980,02-993-9900,1394
성가정노인종합복지관,A6010,(노인) 노인복지관,노인여가복지시설,자치구,최은영,1174000000,강동구,서울특별시 강동구 양재대로156길 28,0,1000,02-481-2217,134878
아현실버복지관,A6055,(노인) 노인복지관(소규모),노인여가복지시설,자치구,오명숙,1144000000,마포구,서울특별시 마포구 환일길 3 (아현동),,290,02-312-2161,4199
금천노인종합복지관,A6079,(노인) 노인복지관,노인여가복지시설,자치구,구자훈,1154500000,금천구,서울특별시 금천구 시흥대로51길 93-32,0,1088,02-804-4058,153847
마포노인종합복지관,A6080,(노인) 노인복지관,노인여가복지시설,자치구,김윤태,1144000000,마포구,서울특별시 마포구 서강로 68(창전동),1000,1000,02-333-1040,4099
광진노인종합복지관,A6226,(노인) 노인복지관,노인여가복지시설,자치구,신재원,1121500000,광진구,서울특별시 광진구 군자로 88(군자동),,1300,02-466-6242,5004
