시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
엔젤노인재가복지센터,G5163,(노인) 재가노인복지시설,재가노인복지시설,자치구,신영숙,1126000000,중랑구,"서울특별시 중랑구 사가정로42길 63, 1층 (면목동)",25,25,02-2208-1353,2240
누리 봄 방문간호요양센터,G5165,(노인) 재가노인복지시설,재가노인복지시설,자치구,김태진,1126000000,중랑구,"서울특별시 중랑구 겸재로54길 55, 1층(면목동)",30,30,02-493-7628,2203
은평사랑데이케어센터,G5168,(노인) 재가노인복지시설,재가노인복지시설,자치구,이영순,1138000000,은평구,"서울특별시 은평구 은평로 185, B동 4층 (녹번동)",44,,02-352-3352,3384
문화촌데이케어센터,G5171,(노인) 재가노인복지시설,재가노인복지시설,자치구,임경복,1141000000,서대문구,"서울특별시 서대문구 세검정로 95, 2층, 3층 (홍제동)",26,9,239411114,3619
가족사랑 데이케어,G5173,(노인) 재가노인복지시설,재가노인복지시설,자치구,박종수,1126000000,중랑구,"서울특별시 중랑구 망우로 244, 5층 (상봉동, 덕화빌딩)",50,54,02-432-0888,2122
DMC실버케어,G5178,(노인) 재가노인복지시설,재가노인복지시설,자치구,강윤석,1141000000,서대문구,"서울특별시 서대문구 응암로 76, 4층 (북가좌동)",29,15,29745555,3683
마주봄노인복지센터,G5200,(노인) 재가노인복지시설,재가노인복지시설,자치구,김은경,1114000000,중구,"서울특별시 중구 필동로8가길 56, 2층 202, 203호 (예장동)",1,1,222736313,4626
강북희망데이케어센터,G5204,(노인) 재가노인복지시설,재가노인복지시설,자치구,유형옥,1130500000,강북구,"서울특별시 강북구 삼양로 412, 2층 (수유동)",31,23,29956090,1075
한샘실버케어센터,G5206,(노인) 재가노인복지시설,재가노인복지시설,자치구,김택수,1135000000,노원구,"서울특별시 노원구 한글비석로264, 506호 (중계동, 그랜드프라자)",15,1,220885651,1720
늘푸른데이케어센터,G5224,(노인) 재가노인복지시설,재가노인복지시설,자치구,강기운,1135000000,노원구,"서울특별시 노원구 공릉로43길 18, 2층 (공릉동)",9,9,29777767,1835
해피데이케어센터 은평,G5227,(노인) 재가노인복지시설,재가노인복지시설,자치구,이희재,1138000000,은평구,"서울특별시 은평구 진흥로 77, 4,5층 (역촌동)",24,,070-5178-6707,3405
화곡주야간재가복지센터,G5306,(노인) 재가노인복지시설,재가노인복지시설,자치구,김미관,1150000000,강서구,"서울특별시 강서구 까치산로 75, 4층 (화곡동, 호왕빌딩)",18,18,226040488,7679
88재활데이케어센터,G5318,(노인) 재가노인복지시설,재가노인복지시설,자치구,김현승,1135000000,노원구,"서울특별시 노원구 상계로27길 12, 401, 402, 503호 (상계동)",58,9,260530088,1682
감동드림데이케어센터,G5323,(노인) 재가노인복지시설,재가노인복지시설,자치구,김성용,1154500000,금천구,"서울특별시 금천구 금하로 720, 5층 (시흥동, 에벤에셀프라자)",64,7,28953377,8644
가가호호 데이케어센터,G5341,(노인) 재가노인복지시설,재가노인복지시설,자치구,유길상,1162000000,관악구,"서울특별시 관악구 은천로 25, 5층 (봉천동, 정암빌딩)",21,18,28785524,8717
서울재가복지센터,G5342,(노인) 재가노인복지시설,재가노인복지시설,자치구,이혁,1114000000,중구,"서울특별시 중구 중림로 51-2, 2층 (중림동)",1,1,29988004,4507
A 효담라이프케어 송파주야간보호센터,G5353,(노인) 재가노인복지시설,재가노인복지시설,자치구,이병옥,1171000000,송파구,"서울특별시 송파구 송이로32길 18, 3층 (문정동, 에코타워)",52,8,220887426,5803
예담주야간보호센터,G5390,(노인) 재가노인복지시설,재가노인복지시설,자치구,고혜연,1123000000,동대문구,"서울특별시 동대문구 장한로27길 29, 301호 (장안동)",24,8,222123936,2530
효심재가요양센터,G5438,(노인) 재가노인복지시설,재가노인복지시설,자치구,황영옥,1174000000,강동구,"서울특별시 강동구 성안로 61, 4층 (성내동, 토성빌딩)",29,25,24843340,5395
(주)롱라이프그린케어 선사노인복지센터,G5441,(노인) 재가노인복지시설,재가노인복지시설,자치구,김광숙,1174000000,강동구,"서울특별시 강동구 고덕로40, 2~3층 (암사동)",35,21,24415482,5251
사랑나눔 주야간보호센터,G5462,(노인) 재가노인복지시설,재가노인복지시설,자치구,이권학,1126000000,중랑구,서울특별시 중랑구 용마산로 297-3 (면목동),16,15,02-436-3227,2250
잠실힐링데이케어,G5481,(노인) 재가노인복지시설,재가노인복지시설,자치구,권현주,1171000000,송파구,"서울특별시 송파구 백제고분로 187, 2, 3층 (잠실동, 파크인-수)",56,15,24187772,5567
재단법인 서울특별시 사회서비스원(은평종합재가센터),G5501,(노인) 재가노인복지시설,재가노인복지시설,자치구,장진숙,1138000000,은평구,"서울특별시 은평구 진흥로77, 3층 (역촌동)",,,02-2088-8539,3405
하나재가복지센터,G5505,(노인) 재가노인복지시설,재가노인복지시설,자치구,김미아,1147000000,양천구,"서울특별시 양천구 목동남로 64-1, 2층 (신정동)",50,45,260120525,8101
강서목동재가복지센터,G5510,(노인) 재가노인복지시설,재가노인복지시설,자치구,김상림,1147000000,양천구,"서울특별시 양천구 국회대로 252, 4층 408호 (신정동)",50,50,226456441,7937
봄날재가복지센터,G5528,(노인) 재가노인복지시설,재가노인복지시설,자치구,허혜선,1147000000,양천구,"서울특별시 양천구 오목로114, 1층 (신월동)",,,260137725,8028
미소지움단기보호센터,G5532,(노인) 재가노인복지시설,재가노인복지시설,자치구,박현정,1123000000,동대문구,"서울특별시 동대문구 한천로37길 19, 3층 (답십리동, 창승빌딩)",8,8,222441654,2535
가족사랑복지센터,G5533,(노인) 재가노인복지시설,재가노인복지시설,자치구,임정자,1150000000,강서구,"서울특별시 강서구 곰달래로 137-1, 4층 (화곡동)",50,0,220695019,7760
가나안은혜복지센터,G5545,(노인) 재가노인복지시설,재가노인복지시설,자치구,김보람,1147000000,양천구,"서울특별시 양천구 신목로6길11, 1층 (신정동)",50,40,226528279,8015
두드림 데이케어센터,G5558,(노인) 재가노인복지시설,재가노인복지시설,자치구,김나영,1162000000,관악구,"서울특별시 관악구 관악로 287, 307,308호 (봉천동, 성현동아@상가)",18,,28761117,8726
사랑모아데이케어센터,G5582,(노인) 재가노인복지시설,재가노인복지시설,자치구,이정숙,1150000000,강서구,"서울특별시 강서구 강서로52길 50, 2층 (내발산동)",38,3,220630079,7646
다인재가노인복지센터,G5601,(노인) 재가노인복지시설,재가노인복지시설,자치구,박은주,1126000000,중랑구,"서울특별시 중랑구 사가정로 383, 2층 (면목동)",20,20,220884630,2228
양천노인복지센터,G5609,(노인) 재가노인복지시설,재가노인복지시설,자치구,김승용,1147000000,양천구,"서울특별시 양천구 목동중앙서로 30, 3층 302호 (목동)",50,10,226512133,7967
느티나무데이케어센터,G5629,(노인) 재가노인복지시설,재가노인복지시설,자치구,이학범,1123000000,동대문구,"서울특별시 동대문구 약령중앙로8길 10, 2-3층 (제기동)",57,0,1071083372,2570
우리데이케어센터,G5632,(노인) 재가노인복지시설,재가노인복지시설,자치구,박도연,1154500000,금천구,"서울특별시 금천구 시흥대로 426, 6층 (독산동)",13,13,02-859-6690,8545
나무 주간보호센터,G5633,(노인) 재가노인복지시설,재가노인복지시설,자치구,고유성,1135000000,노원구,"서울특별시 노원구 화랑로 463, 2층 (공릉동)",48,,220886531,1803
인연방문요양센터,G5648,(노인) 재가노인복지시설,재가노인복지시설,자치구,김인숙,1138000000,은평구,서울특별시 은평구 진흥로1길 38-20 (역촌동),,,02-358-8897,3405
은평푸른성재가복지센터,G5649,(노인) 재가노인복지시설,재가노인복지시설,자치구,노석자,1138000000,은평구,서울특별시 은평구 연서로22길 5-4 (대조동),,,02-307-0778,3387
서울시사회서비스원 강서종합재가센터,G5697,(노인) 재가노인복지시설,재가노인복지시설,자치구,성권영,1150000000,강서구,"서울특별시 강서구 공항대로 325, 3층 (등촌동, 에이스빌딩)",,,267357000,7591
행복114 재가노인복지센터,G5703,(노인) 재가노인복지시설,재가노인복지시설,자치구,마명숙,1159000000,동작구,"서울특별시 동작구 동작대로 163, 4층 402-2호 (사당동)",,,25570040,6995
동행재가복지센터,G5708,(노인) 재가노인복지시설,재가노인복지시설,자치구,서주영,1138000000,은평구,"서울특별시 은평구 서오릉로15길 5, 103호 (구산동)",,,02-355-5312,3426
마음다함 어르신돌봄센터 독산점,G5788,(노인) 재가노인복지시설,재가노인복지시설,자치구,김유경,1154500000,금천구,"서울특별시 금천구 벚꽃로6길21, 3층 (독산동, 예일빌딩)",41,,269533030,8607
e편한재가복지센터,G5799,(노인) 재가노인복지시설,재가노인복지시설,자치구,한영조,1135000000,노원구,서울특별시 노원구 상계로23다길 4B1호 (상계동)(상계동),,,29339201,1684
장안데이케어센터,G5802,(노인) 재가노인복지시설,재가노인복지시설,자치구,박형미,1123000000,동대문구,"서울특별시 동대문구 장한로 51, 2층 (장안동, 성안빌딩)",37,0,222479988,2629
경희재가복지센터,G5842,(노인) 재가노인복지시설,재가노인복지시설,자치구,우경희,1132000000,도봉구,"서울특별시 도봉구 우이천로34길 9, 1층 (쌍문동)",,,264088001,1378
연세재활재가복지센터,G5867,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍보균,1132000000,도봉구,"서울특별시 도봉구 노해로69길 15-15, 411호 (창동)",,,7077142099,1414
더푸른데이케어센터,G5895,(노인) 재가노인복지시설,재가노인복지시설,자치구,김승희,1121500000,광진구,"서울특별시 광진구 뚝섬로56길 40, 3, 4, 5층 (자양동)",60,16,222018005,5101
구립온수데이케어센터,G5940,(노인) 재가노인복지시설,재가노인복지시설,자치구,김명조,1153000000,구로구,"서울특별시 구로구 부일로9길 111, 4층 (온수동)",21,,226128750,8259
9학년데이케어센터(재활),G5959,(노인) 재가노인복지시설,재가노인복지시설,자치구,이상준,1174000000,강동구,"서울특별시 강동구 구천면로 304, 3층 (천호동, 일주빌딩)",31,,269569897,5310
에덴재가복지센터,G6002,(노인) 재가노인복지시설,재가노인복지시설,자치구,최석자,1132000000,도봉구,"서울특별시 도봉구 도당로 37, 2층 202호 (방학동, 삼익세라믹아파트 상가)",,,29553691,1384
중계재가복지센터,G6018,(노인) 재가노인복지시설,재가노인복지시설,자치구,주은하,1135000000,노원구,"서울특별시 노원구 중계로 90, 209호 (중계동, 우암타운)",,,29381099,1729
동작어르신돌봄센터,G6048,(노인) 재가노인복지시설,재가노인복지시설,자치구,황보희,1159000000,동작구,서울특별시 동작구 장승배기로19길 29-11 (노량진동),,,234930179,6936
군자 연세데이케어센터,G6052,(노인) 재가노인복지시설,재가노인복지시설,자치구,현진우,1121500000,광진구,"서울특별시 광진구 군자로 108, 4층 (군자동) 4층 401호",40,15,260151865,5004
늘푸른주야간보호센터,G6065,(노인) 재가노인복지시설,재가노인복지시설,자치구,남정애,1150000000,강서구,"서울특별시 강서구 수명로 80, 6~7층 (내발산동)",37,,226675500,7635
구로제일데이케어센터사랑점,G6101,(노인) 재가노인복지시설,재가노인복지시설,자치구,김원옥,1153000000,구로구,"서울특별시 구로구 가마산로265, 2층 (구로동, 한솔로이젠트)",46,,02-6925-5108,8301
하모니 요양센터,G6119,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영숙,1132000000,도봉구,"서울특별시 도봉구 도당로13길 41, 2층 (방학동)",,,29565161,1357
고구려복지센터,G6149,(노인) 재가노인복지시설,재가노인복지시설,자치구,이은일,1129000000,성북구,"서울특별시 성북구 한천로 598, 4층 (석관동, 세진빌딩)",,,262231008,2781
행복케어,G6199,(노인) 재가노인복지시설,재가노인복지시설,자치구,김진영,1171000000,송파구,"서울특별시 송파구 거마로 61, 5층 (마천동)",53,,25083870,5734
스마일시니어복지센터,G6208,(노인) 재가노인복지시설,재가노인복지시설,자치구,박영권,1138000000,은평구,"서울특별시 은평구 통일로 906, 3층 (불광동, 해피플러스1)",29,,02-357-0055,3341
우리 데이케어센터,G6209,(노인) 재가노인복지시설,재가노인복지시설,자치구,정화,1132000000,도봉구,"서울특별시 도봉구 도봉로163길10, 4층 (도봉동)",28,6,28555877,1307
삼원재가노인복지센터,G6210,(노인) 재가노인복지시설,재가노인복지시설,자치구,민소현,1144000000,마포구,"서울특별시 마포구 마포대로16길 7, 4층 (아현동)",,,27171897,4205
복지세상 사회적협동조합 방문목욕센터,G6227,(노인) 재가노인복지시설,재가노인복지시설,자치구,노유환,1135000000,노원구,"서울특별시 노원구 동일로 1127, 3층 1호 (공릉동, 공릉종합사회복지관)",,,02-948-3171,1851
한마음노인복지센터,G6229,(노인) 재가노인복지시설,재가노인복지시설,자치구,박시윤,1138000000,은평구,"서울특별시 은평구 통일로 809, 2층 (대조동)",,,02-6956-0808,3385
드림방문요양센터,G6235,(노인) 재가노인복지시설,재가노인복지시설,자치구,이혜진,1135000000,노원구,"서울특별시 노원구 동일로 1323, 210호 (상계동, 하라프라자)",,,269258983,1767
'맘케어재가복지센터',G6248,(노인) 재가노인복지시설,재가노인복지시설,자치구,이유나,1130500000,강북구,"서울특별시 강북구 인수봉로77길27, 1층 (수유동)",,,264017247,1015
153데이케어센터,G6264,(노인) 재가노인복지시설,재가노인복지시설,자치구,최양례,1123000000,동대문구,"서울특별시 동대문구 사가정로 6, 3층 (답십리동, 청계 G well estates)",58,0,222420153,2603
만나데이케어센터,G6275,(노인) 재가노인복지시설,재가노인복지시설,자치구,이성규,1135000000,노원구,"서울특별시 노원구 상계로27길 12, 201호 (상계동, 대원빌딩)",,,29349188,1682
강북하루정요양원,G6287,(노인) 재가노인복지시설,재가노인복지시설,자치구,김순재,1130500000,강북구,"서울특별시 강북구 삼양로 433, 5층 (수유동)",9,,29071236,1034
에버그린데이케어센터,G6291,(노인) 재가노인복지시설,재가노인복지시설,자치구,김정임,1138000000,은평구,"서울특별시 은평구 갈현로29길51, 비동 01호 (갈현동, 예성베르빌)",20,0,02-352-2004,3322
강서재활전문데이케어센터,G6293,(노인) 재가노인복지시설,재가노인복지시설,자치구,김동혁,1150000000,강서구,"서울특별시 강서구 방화동로 115, 3층 (방화동, 원앙빌딩)",19,,23376532,7607
갓사랑노인재가복지센터,G6302,(노인) 재가노인복지시설,재가노인복지시설,자치구,이서영,1130500000,강북구,"서울특별시 강북구 한천로123길 54-1, 지층 (번동)",,,29915004,1066
새희망노인복지센터,G6331,(노인) 재가노인복지시설,재가노인복지시설,자치구,서매자,1150000000,강서구,"서울특별시 강서구 가로공원로80길 74, B102호 (화곡동)",,,7081110118,7767
늘사랑 요양복지센터,G6380,(노인) 재가노인복지시설,재가노인복지시설,자치구,조진영,1130500000,강북구,"서울특별시 강북구 삼양로 470, 2층 (수유동)",,,7087967222,1038
홍제천데이케어센터,G6445,(노인) 재가노인복지시설,재가노인복지시설,자치구,경기문,1141000000,서대문구,"서울특별시 서대문구 모래내로 330, 2층 (홍은동)",30,,23918678,3658
늘푸른돌봄센터 노원점,G6461,(노인) 재가노인복지시설,재가노인복지시설,자치구,장성원,1135000000,노원구,"서울특별시 노원구 노원로 333, 208호 (중계동, 목련아파트상가)",,,29738373,1786
나눔재활데이케어센터,G6476,(노인) 재가노인복지시설,재가노인복지시설,자치구,박형배,1162000000,관악구,"서울특별시 관악구 난곡로 189, 4,5층 (신림동)",16,,28516757,8858
행복 방문요양 복지센터,G6481,(노인) 재가노인복지시설,재가노인복지시설,자치구,이경준,1121500000,광진구,"서울특별시 광진구 자양로 294, 2층 (구의동)",,,02-447-7541,4961
예닮데이케어센터,G6492,(노인) 재가노인복지시설,재가노인복지시설,자치구,이순희,1130500000,강북구,"서울특별시 강북구 한천로120길 3, 2~3층 (번동)",33,,29982866,1136
사랑배달 재가노인복지센터,G6497,(노인) 재가노인복지시설,재가노인복지시설,자치구,강연숙,1174000000,강동구,"서울특별시 강동구 양재대로 1522, 204호 (길동)",,,02-488-4858,5303
재단법인 서울특별시 사회서비스원 마포종합재가센터,G6500,(노인) 재가노인복지시설,재가노인복지시설,자치구,전병학,1144000000,마포구,"서울특별시 마포구 마포대로11길44-81, 2층 (아현동, 아현문화건강센터)",,,231470101,4128
A 광진 데이케어센터,G6510,(노인) 재가노인복지시설,재가노인복지시설,자치구,차성환,1121500000,광진구,"서울특별시 광진구 광나루로 562, 3, 4, 5호 (구의동)",63,20,02-456-2333,5033
더사랑데이케어센터,G6538,(노인) 재가노인복지시설,재가노인복지시설,자치구,서교자,1121500000,광진구,"서울특별시 광진구 아차산로 441, 4층 (구의동)",24,8,02-2201-6001,5046
정담 재활 주야간보호센터,G6572,(노인) 재가노인복지시설,재가노인복지시설,자치구,차지영,1114000000,중구,"서울특별시 중구 다산로36길101, 2층 (신당동)",42,29,222319947,4584
선한손길재가요양센터,G6601,(노인) 재가노인복지시설,재가노인복지시설,자치구,박영금,1129000000,성북구,"서울특별시 성북구 화랑로32가길 13, 202호 (석관동)",,,264982019,2789
우리재가방문요양센터,G6623,(노인) 재가노인복지시설,재가노인복지시설,자치구,정은숙,1130500000,강북구,"서울특별시 강북구 도봉로68길 19-3, 지하1층 1호 (미아동)",,,29808331,1132
상록수재가복지센터,G6628,(노인) 재가노인복지시설,재가노인복지시설,자치구,심미화,1120000000,성동구,"서울특별시 성동구 행당로 1, 301호 (금호동1가)",,,222997999,4721
부모사랑 노인복지센터,G6642,(노인) 재가노인복지시설,재가노인복지시설,자치구,현건수,1141000000,서대문구,"서울특별시 서대문구 통일로 392, 2층 (홍제동)",,,27339837,3633
보문사랑데이케어센터,G6665,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍성지,1129000000,성북구,"서울특별시 성북구 고려대로 28, B1층 (안암동2가, 밀로바니)",27,,29277600,2853
엄마사랑 재가노인복지센터,G6725,(노인) 재가노인복지시설,재가노인복지시설,자치구,김수진,1159000000,동작구,"서울특별시 동작구 남부순환로 2023, 101호 (사당동)",,,25867768,7023
아리아케어 방문요양 송파 잠실센터,G6734,(노인) 재가노인복지시설,재가노인복지시설,자치구,박덕미,1171000000,송파구,"서울특별시 송파구 석촌호수로12길 22, 2층 201호 (잠실동)",,,24240119,5559
참사랑 재가복지센터,G6753,(노인) 재가노인복지시설,재가노인복지시설,자치구,강정구,1159000000,동작구,"서울특별시 동작구 대림로 30, 1층 (신대방동)",,,260539522,7070
종암데이케어센터,G6755,(노인) 재가노인복지시설,재가노인복지시설,자치구,이상원,1129000000,성북구,"서울특별시 성북구 종암로30길 50, 1층 (종암동)",28,,29093953,2798
가자 재가방문요양센터,G6768,(노인) 재가노인복지시설,재가노인복지시설,자치구,이재문,1129000000,성북구,"서울특별시 성북구 한천로99길 24-23, 201호 (장위동)",,,29430169,2759
99팔팔재가노인복지센터,G6775,(노인) 재가노인복지시설,재가노인복지시설,자치구,김혜경,1150000000,강서구,"서울특별시 강서구 공항대로 426, 812호 (화곡동)",,,1027819070,7654
강북THE행복한데이케어센터,G6805,(노인) 재가노인복지시설,재가노인복지시설,자치구,황연하,1130500000,강북구,"서울특별시 강북구 삼양로77길 51, 2층 (수유동, 에덴빌딩)",9,,29897421,1103
송파아셀재활주간보호센터,G6835,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤동주,1171000000,송파구,"서울특별시 송파구 가락로 209, 2층 (송파동)",45,,24177774,5663
은평재가노인복지센터,G6866,(노인) 재가노인복지시설,재가노인복지시설,자치구,이재칠,1138000000,은평구,"서울특별시 은평구 은평로 193, 3층 301호 (녹번동)",,,02-388-8124,3384
'(A)'행복케어 방문요양,G6880,(노인) 재가노인복지시설,재가노인복지시설,자치구,김시현,1171000000,송파구,"서울특별시 송파구 위례순환로 478, 5층 501호 (장지동)",,,24005002,5814
세곡데이케어센터,G6901,(노인) 재가노인복지시설,재가노인복지시설,자치구,김승훈,1168000000,강남구,서울특별시 강남구 헌릉로590길 68 (세곡동),40,30,02-2226-8900,6366
효?보살핌데이케어센터,G6920,(노인) 재가노인복지시설,재가노인복지시설,자치구,조광현,1162000000,관악구,"서울특별시 관악구 은천로 51, 4층 (봉천동)",,,28880083,8716
가나안 재가복지센터,G6922,(노인) 재가노인복지시설,재가노인복지시설,자치구,정오순,1171000000,송파구,"서울특별시 송파구 마천로51길 10, 1층 (마천동)",,,24025552,5758
나팔소리재가노인복지센터,G6928,(노인) 재가노인복지시설,재가노인복지시설,자치구,서희,1138000000,은평구,"서울특별시 은평구 연서로37길29, 1층 (불광동)",,,02-356-6631,3343
상도재가복지센터 본점,G6929,(노인) 재가노인복지시설,재가노인복지시설,자치구,최원이,1159000000,동작구,"서울특별시 동작구 성대로 67, 1층 (상도동)",,,264893770,6960
A 정성재가노인복지센터,G6940,(노인) 재가노인복지시설,재가노인복지시설,자치구,노숙희,1138000000,은평구,"서울특별시 은평구 갈현로3길 28, 1층 (신사동)",,,070-8624-8161,3433
강북제일재가복지센터,G6942,(노인) 재가노인복지시설,재가노인복지시설,자치구,임애진,1138000000,은평구,"서울특별시 은평구 역말로 101, 4층 (역촌동, 토마스빌딩)",,,070-7710-4529,3398
엔젤홈케어 동작,G6950,(노인) 재가노인복지시설,재가노인복지시설,자치구,박혜은,1159000000,동작구,"서울특별시 동작구 여의대방로 198, 지층 (대방동, 남경빌딩)",,,28143761,6945
선한이웃재가방문요양센터,G6957,(노인) 재가노인복지시설,재가노인복지시설,자치구,조윤아,1123000000,동대문구,"서울특별시 동대문구 전농로 193-1, 2층 (전농동)",0,0,260804934,2544
The섬김 재가요양복지센터,G6972,(노인) 재가노인복지시설,재가노인복지시설,자치구,성현주,1129000000,성북구,"서울특별시 성북구 장위로35길 34, 202호 (장위동)",,,29439322,2767
임마누엘 재가복지센터,G6978,(노인) 재가노인복지시설,재가노인복지시설,자치구,문철환,1147000000,양천구,"서울특별시 양천구 화곡로10길 6, 3층 (신월동)",,,226961706,7904
가가호호 정가네 데이케어센터,G7002,(노인) 재가노인복지시설,재가노인복지시설,자치구,정정혜,1138000000,은평구,"서울특별시 은평구 증산로 419, 2층 (신사동, CJ빌딩)",32,,23028701,3452
성창주야간보호센터,G7015,(노인) 재가노인복지시설,재가노인복지시설,자치구,김용자,1123000000,동대문구,"서울특별시 동대문구 한천로37길23, B동 4층 (답십리동, 창승빌딩)",11,9,233946318,2535
강일데이케어센터,G7024,(노인) 재가노인복지시설,재가노인복지시설,자치구,나용흠,1174000000,강동구,"서울특별시 강동구 아리수로93길 33, 7층 (강일동, 베스트프라자)",42,,264230016,5211
120 재가복지센터,G7037,(노인) 재가노인복지시설,재가노인복지시설,자치구,김덕선,1123000000,동대문구,"서울특별시 동대문구 답십리로48길 64, 1층 (답십리동)",0,0,222490120,2615
기억튼튼재활전문데이케어센터(강북점),G7096,(노인) 재가노인복지시설,재가노인복지시설,자치구,한소은,1130500000,강북구,"서울특별시 강북구 오현로 194, 4층 (번동)",9,,29851311,1224
성모사랑데이케어센터,G7108,(노인) 재가노인복지시설,재가노인복지시설,자치구,한지윤,1132000000,도봉구,"서울특별시 도봉구 마들로13길 165, 5층 (창동, 세영빌딩)",46,21,29908875,1411
드림홈 재가장기요양복지센터,G7115,(노인) 재가노인복지시설,재가노인복지시설,자치구,형광우,1135000000,노원구,"서울특별시 노원구 한글비석로 396, 108동 2층 21호 (상계동, 벽산아파트상가)",,,269530688,1663
삼양제일재가노인복지센터,G7134,(노인) 재가노인복지시설,재가노인복지시설,자치구,한상순,1130500000,강북구,"서울특별시 강북구 삼양로27길 35, 지1층 (미아동)",,,707816740,1195
소명 재가 노인복지시설 센터,G7135,(노인) 재가노인복지시설,재가노인복지시설,자치구,최수옥,1135000000,노원구,"서울특별시 노원구 한글비석로 332, 2층 209호 (중계동)",,,29317077,1718
나눔플러스재가복지센터,G7147,(노인) 재가노인복지시설,재가노인복지시설,자치구,조명환,1130500000,강북구,"서울특별시 강북구 인수봉로 166, 101호 (수유동, 더뷰빌딩)",,,29890225,1093
서원재가노인복지센터,G7148,(노인) 재가노인복지시설,재가노인복지시설,자치구,조혜영,1132000000,도봉구,"서울특별시 도봉구 마들로 684-9, 204호 (도봉동, 서원상가)",,,29558341,1324
강동 어르신 방문요양센터,G7152,(노인) 재가노인복지시설,재가노인복지시설,자치구,정기창,1174000000,강동구,"서울특별시 강동구 천호대로 1095, 5층 502-1호 (천호동, 현대코아아파트)",,,02-485-1006,5339
늘편한 재가노인복지센터,G7160,(노인) 재가노인복지시설,재가노인복지시설,자치구,정해월,1174000000,강동구,"서울특별시 강동구 구천면로 318, 3층 (천호동)",,,02-474-3033,5309
그린방문요양재가센터,G7190,(노인) 재가노인복지시설,재가노인복지시설,자치구,이영숙,1144000000,마포구,"서울특별시 마포구 희우정로16길 46-15, 지층 101호 (망원동)",,,23245548,4015
효성실버데이케어센터,G7206,(노인) 재가노인복지시설,재가노인복지시설,자치구,문경희,1132000000,도봉구,"서울특별시 도봉구 우이천로 357, 2층 (쌍문동, 양지파크빌)",25,,29950997,1370
가인재가복지센터,G7224,(노인) 재가노인복지시설,재가노인복지시설,자치구,김혜연,1135000000,노원구,"서울특별시 노원구 상계로 90, 604호 (상계동, 마블러스2)",,,264658255,1695
효재가복지센터,G7231,(노인) 재가노인복지시설,재가노인복지시설,자치구,김재성,1174000000,강동구,"서울특별시 강동구 천호대로182길 35, 2층 (둔촌동)",,,02-430-4805,5364
창동밀알데이케어센터,G7235,(노인) 재가노인복지시설,재가노인복지시설,자치구,함옥경,1132000000,도봉구,"서울특별시 도봉구 마들로13길 175, 3층 (창동)",21,21,29957890,1411
초록숲데이케어센터,G7245,(노인) 재가노인복지시설,재가노인복지시설,자치구,전병학,1144000000,마포구,"서울특별시 마포구 마포대로11길 44-81, B1층 (아현동)",40,,231470150,4128
리조이스재가방문센타,G7310,(노인) 재가노인복지시설,재가노인복지시설,자치구,문순남,1174000000,강동구,"서울특별시 강동구 풍성로 194, 1층 105호 (성내동)",,,02-2135-4283,5403
사랑방재가방문요양센터,G7319,(노인) 재가노인복지시설,재가노인복지시설,자치구,김정민,1150000000,강서구,"서울특별시 강서구 마곡동로10길 46, 308호 (마곡동, 마곡보타닉파크프라자)",,,226445409,7791
엘스방문요양센터,G7324,(노인) 재가노인복지시설,재가노인복지시설,자치구,이미성,1171000000,송파구,"서울특별시 송파구 백제고분로 63, 4층 401호 (잠실동, 위너스오피스텔1)",,,24223935,5556
토탈방문간호 재가노인복지센터,G7325,(노인) 재가노인복지시설,재가노인복지시설,자치구,선우해반슬,1150000000,강서구,"서울특별시 강서구 공항대로242, 7층 722호 (마곡동, 열림M타워II)",,,7086721751,7805
다솜재가복지센터,G7341,(노인) 재가노인복지시설,재가노인복지시설,자치구,한연동,1123000000,동대문구,서울특별시 동대문구 사가정로2길 106 (답십리동),0,0,222452003,2605
다솜재가노인복지센터,G7345,(노인) 재가노인복지시설,재가노인복지시설,자치구,김춘자,1171000000,송파구,"서울특별시 송파구 오금로 58, 8층 805호 (신천동, 잠실 아이 스페이스)",,,24237820,5510
A 효담라이프케어 강서데이케어센터,G7355,(노인) 재가노인복지시설,재가노인복지시설,자치구,임화복,1150000000,강서구,"서울특별시 강서구 공항대로 220, 3층 (마곡동, 우성에스비타워Ⅱ)",52,,269569982,7806
다모아재가복지센터,G7357,(노인) 재가노인복지시설,재가노인복지시설,자치구,김효숙,1159000000,동작구,"서울특별시 동작구 여의대방로36길 30, 지층 (대방동)",,,28111220,6946
평안방문복지센터,G7361,(노인) 재가노인복지시설,재가노인복지시설,자치구,안경자,1135000000,노원구,"서울특별시 노원구 한글비석로 444, 116,117호 (상계동, 교림노원프라자)",,,7042386415,1666
마포효사랑재가복지센터,G7364,(노인) 재가노인복지시설,재가노인복지시설,자치구,최지은,1144000000,마포구,"서울특별시 마포구 희우정로12길39, 2층 (망원동, 두진빌딩)",,,23253704,4015
